,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
232,doc,2007.62,1232.53,648.03,444.73,1,0,0
233,doc,1593.01,1305.24,709.15,729.7,2,1,0
234,doc,2080.2,1077.69,827.07,413.53,6,0,0
235,doc,1832.88,1172.51,498.65,714.29,1,0,0
236,doc,1807.97,1062.31,878.45,582.23,0,0,1
237,doc,1920.6,1233.91,793.99,547.21,2,1,4
238,doc,1891.89,1055.34,733.59,656.37,0,0,0
239,doc,1691.09,1048.48,834.27,552.42,5,0,4
240,doc,2654.4,1051.25,880.42,341.66,0,1,0
241,doc,1958.53,1209.68,564.52,518.43,1,0,1
242,doc,1401.87,1348.46,587.45,707.61,0,0,0
243,doc,1795.21,1010.64,691.49,492.02,2,1,0
244,doc,1720.7,1047.38,586.03,698.25,4,1,3
245,doc,1573.73,1189.59,731.1,570.01,2,0,1
246,doc,1792.35,1103.83,666.67,590.16,3,0,2
247,doc,2054.46,1188.12,767.33,383.66,0,0,4
248,doc,1982.18,1102.45,768.37,512.25,2,0,0
249,doc,1704.1,1294.58,647.29,634.08,0,0,0
250,doc,1759.47,1135.86,645.88,545.66,2,0,0
251,doc,1938.53,969.27,508.27,449.17,5,1,2
252,doc,1668.7,1278.93,694.28,864.8,1,0,1
253,doc,1748.25,1468.53,853.15,643.36,0,0,0
254,doc,1766.6,1102.78,546.04,481.8,1,0,2
255,doc,1868.69,1136.36,606.06,568.18,1,0,0
256,doc,1589.49,1251.56,663.33,775.97,1,0,0
257,doc,2020.59,1003.86,694.98,630.63,1,1,2
258,doc,1879.78,961.75,721.31,590.16,2,0,1
259,doc,1650.72,956.94,705.74,633.97,1,1,1
260,doc,1694.48,1001.28,937.1,821.57,0,0,1
261,doc,1888.62,1174.33,641.65,556.9,2,0,1
262,doc,1896.55,963.49,699.8,446.25,5,0,4
263,doc,2146.96,1136.62,711.83,539.61,7,0,3
264,doc,2251.55,962.73,1024.84,590.06,0,0,0
265,doc,1785.25,1228.98,892.63,646.83,0,0,0
266,doc,2232.56,1174.42,813.95,383.72,2,0,2
267,doc,1697.61,1326.26,610.08,663.13,0,0,0
268,doc,1834.63,1124.03,865.63,542.64,1,0,0
269,doc,1638.04,990.75,660.5,634.08,3,0,2
270,doc,1468.11,1191.34,541.52,493.38,3,1,0
271,doc,1518.99,1341.77,582.28,594.94,0,0,0
272,doc,1725.27,1186.81,472.53,736.26,1,0,0
273,doc,1581.2,1111.11,534.19,480.77,3,0,1
274,doc,1853.81,1133.47,741.53,487.29,1,0,1
275,doc,1957.8,984.76,679.95,691.68,0,0,0
276,doc,1782.66,1159.95,586.08,573.87,0,0,1
277,doc,1897.63,1273.41,611.74,474.41,6,0,0
278,doc,1774.61,1165.8,556.99,531.09,6,0,0
279,doc,1992.19,1393.23,625.0,638.02,2,0,0
280,doc,1482.89,1140.68,760.46,544.99,1,0,0
281,doc,2068.23,927.51,938.17,692.96,3,0,2
282,doc,2194.72,1039.6,544.55,396.04,1,0,0
283,doc,1861.04,1104.22,967.74,657.57,0,0,0
284,doc,1957.26,1181.1,798.65,483.69,6,0,3
285,doc,1949.15,1031.07,663.84,437.85,5,0,0
286,doc,1921.75,1392.41,817.03,379.75,0,0,0
287,doc,1908.67,1217.8,784.54,515.22,1,0,2
288,doc,2216.56,1261.15,598.73,496.82,0,0,1
289,doc,2239.22,1029.21,848.4,472.88,0,0,0
290,doc,1983.37,1080.76,688.84,451.31,5,0,0
291,doc,2068.97,1212.46,678.53,456.06,0,0,1
