,Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
130,doc,1661.81,1059.28,621.96,427.6,6,0,0
131,doc,1765.31,1020.41,734.69,438.78,10,0,1
132,doc,1533.74,1267.89,480.57,409.0,6,0,1
133,doc,1380.71,1238.58,548.22,385.79,5,0,1
134,doc,1420.18,1263.47,470.13,411.36,3,0,1
135,doc,1473.95,1219.82,495.55,355.78,9,0,2
136,doc,1341.34,1221.22,550.55,490.49,9,0,1
137,doc,1724.14,1120.69,665.71,344.83,15,1,3
138,doc,1395.55,1258.56,479.45,419.52,7,0,2
139,doc,1594.75,975.61,647.28,469.04,10,0,2
140,doc,1595.74,1010.64,516.72,410.33,8,0,1
141,doc,1455.7,1131.33,466.77,466.77,10,0,3
142,doc,1458.94,1140.1,376.81,444.44,3,0,1
143,doc,1166.35,1195.03,640.54,411.09,6,0,0
144,doc,1740.93,974.09,621.76,414.51,6,0,2
145,doc,1686.86,959.93,605.78,503.26,8,0,3
146,doc,1398.81,1259.92,436.51,347.22,7,0,2
147,doc,1457.73,1039.84,651.12,272.11,9,0,0
148,doc,1638.04,1083.22,700.13,303.83,7,1,1
149,doc,1397.13,1043.06,717.7,421.05,9,0,1
150,doc,1682.03,1029.19,729.65,330.26,8,0,3
151,doc,1878.57,892.86,557.14,300.0,9,0,5
152,doc,1434.34,1080.81,696.97,212.12,5,0,1
153,doc,1453.61,969.07,577.32,350.52,9,0,0
154,doc,1314.07,1220.88,680.34,568.5,7,0,0
155,doc,1673.73,1122.88,603.81,550.85,7,0,1
156,doc,1490.23,920.2,977.2,399.02,10,0,3
157,doc,1518.38,996.13,609.28,386.85,7,0,3
158,doc,1316.79,1011.45,725.19,353.05,8,1,3
159,doc,1229.59,1210.37,605.19,413.06,7,0,1
160,doc,1424.02,1179.6,531.35,350.69,8,0,0
161,doc,1055.56,1175.93,564.81,407.41,11,0,2
162,doc,1678.74,1099.03,724.64,446.86,9,0,2
163,doc,1290.32,1092.61,572.32,426.64,9,0,1
164,doc,1383.2,1352.46,563.52,481.56,8,0,1
165,doc,1143.52,1143.52,606.77,443.41,8,0,0
166,doc,1695.57,1175.34,645.47,481.7,5,0,5
167,doc,1447.49,1258.28,596.03,368.97,6,0,2
168,doc,1417.46,1028.52,518.58,440.8,10,0,1
169,doc,1453.83,1168.96,589.39,451.87,4,0,1
170,doc,1491.97,1293.67,500.47,481.59,3,0,0
171,doc,1817.42,1113.9,711.89,326.63,6,0,0
172,doc,1422.68,1195.88,505.15,556.7,8,0,0
173,doc,1539.02,1192.2,621.39,397.4,4,0,0
174,doc,1446.43,1089.29,654.76,398.81,18,1,7
175,doc,1299.09,1339.38,543.81,594.16,6,0,0
176,doc,1729.13,954.0,766.61,485.52,6,0,4
177,doc,1398.96,1264.25,445.6,652.85,5,0,4
178,doc,1301.44,1129.19,612.44,555.02,8,1,0
179,doc,1462.17,1288.34,521.47,501.02,3,0,2
180,doc,1347.58,1356.88,446.1,557.62,7,0,0
181,doc,1273.63,1213.93,388.06,487.56,6,0,0
182,doc,1379.31,1369.17,608.52,537.53,5,0,1
183,doc,1518.03,1072.11,559.77,559.77,7,0,0
184,doc,1413.61,1014.4,693.72,320.68,5,0,1
